store_name,store_id,visitor_review_count,blog_review_count,coffee_tasty,service_kind,beverage_tatsy,dessert_tasty,store_clean,conv_good,seat_comfy,focus_good,interior_good,restroom_clean,special_menu,value_for_money,view_good,photo_good,store_spacious,parking_easy,vibe_calm,vibe_cozy,vibe_musical,food_tasty,ingred_fresh,kids_good,packaging_good,price_worth,rooms_good,good_for_stay,taste_healthy,menu_variety,custom_good,fast_service,good_for_groups,large_portions,menu_composition_good,tea_tasty,bread_tasty,solos_dining_good,pet_friendly,good_for_party,alcohol_variety,solos_alcohol_good,good_for_special,outdoor_space_good,books_variety,concept_unique,good_for_gifts,course_meal_good,free_snack_good
마곡코엑스,2479,29,9,14,10,9,8,8,3,2,2,2,0,1,2,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
염창대로,2288,191,28,131,32,38,34,20,20,16,8,22,2,13,5,2,1,3,2,3,6,0,13,1,2,2,14,0,13,1,16,4,9,0,0,15,0,18,2,0,0,0,0,0,0,0,0,0,0,0
발산역5번출구,2196,473,68,287,83,87,120,52,41,5,61,54,8,40,22,2,11,22,19,4,2,2,2,0,0,0,1,0,2,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
양천향교역,2496,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
화곡역8번출구,2013,1990,101,1069,430,444,482,357,263,178,166,179,49,140,80,21,47,32,11,6,13,0,5,1,0,0,1,2,1,0,11,1,2,0,0,4,0,2,1,0,0,0,1,0,0,0,0,0,0,0
강서우장산,2003,2023,66,1170,371,523,520,287,245,161,158,129,42,171,136,22,23,28,25,4,13,5,8,1,1,0,3,1,8,4,4,5,3,3,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
등촌대로,1771,3094,142,1699,685,680,603,438,337,238,140,203,112,142,117,41,38,35,74,8,14,4,19,0,0,1,7,1,5,3,7,1,2,1,0,7,0,7,1,0,0,0,0,1,0,0,0,0,0,0
마곡보타닉게이트,2393,104,35,82,44,25,47,20,13,11,6,42,3,8,2,7,3,2,3,2,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,4,0,0,0,0,4,0,0,0,0,0
가양역사거리,1839,4094,120,2217,915,840,767,681,488,376,304,287,108,219,132,50,45,46,49,14,4,5,2,0,2,2,6,0,9,2,6,1,0,0,0,5,0,2,0,0,0,0,0,1,1,0,0,1,0,0
원그로브,2407,181,57,134,73,46,72,18,15,7,3,70,4,16,9,18,6,2,37,1,2,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0
내발산,1903,2375,60,1265,473,429,448,424,273,188,158,145,93,134,85,42,34,16,52,0,0,0,3,0,0,0,3,0,0,2,2,0,2,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
마곡웰튼,1940,2353,126,1313,624,524,537,371,311,221,157,191,76,160,78,44,35,31,56,2,10,1,0,0,0,4,2,0,7,2,4,1,2,1,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
김포공항국내선,2518,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
김포공항DT,1998,1565,113,816,455,289,285,289,158,106,135,200,103,67,55,147,38,14,62,2,4,3,1,0,0,0,3,0,4,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
강서NC,1864,3079,59,1715,600,654,574,412,284,162,66,168,92,159,99,27,36,12,333,1,5,1,1,0,0,1,4,0,3,0,4,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
김포공항국제선,2378,96,33,60,27,20,23,8,0,3,0,1,0,4,2,3,1,0,0,0,1,0,0,1,0,0,0,0,1,1,2,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
마곡케이스퀘어,2394,129,35,93,32,26,41,13,9,4,12,28,4,11,3,1,2,0,14,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
마곡나루공원,1783,3916,329,1733,645,716,645,614,468,325,208,609,202,189,106,532,113,62,206,3,10,3,3,0,2,1,1,2,8,1,1,0,5,0,1,2,3,1,0,0,0,0,0,0,9,0,1,0,0,0
송정역,2194,448,30,306,99,99,132,54,46,8,32,40,2,38,13,1,10,3,0,2,2,3,2,0,0,0,2,0,0,1,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
강서구청사거리,1769,2904,117,1448,634,551,540,418,273,156,201,226,92,149,83,72,35,27,33,4,9,0,1,0,0,0,2,0,3,0,4,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0
낙성대역,1546,5097,184,1753,834,746,598,578,295,252,485,232,138,209,114,128,47,64,48,5,4,4,1,0,0,4,9,0,5,5,4,2,3,2,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
관악서울대입구R,1500,7077,319,2306,956,916,731,593,396,221,233,372,64,328,105,54,64,42,24,7,6,1,2,0,0,5,31,0,6,7,11,2,9,1,2,7,1,2,0,0,0,0,0,0,0,0,0,0,0,1
신림DT,1292,5731,192,1858,788,726,563,499,279,199,290,187,127,178,131,90,42,43,85,5,7,4,1,1,0,3,4,0,3,2,6,2,3,2,0,6,1,1,2,0,0,0,0,0,1,0,1,0,0,0
서울대역,1143,7633,384,2084,919,844,721,595,397,329,575,234,246,244,155,112,58,31,25,5,4,3,1,1,0,0,6,0,16,2,3,1,2,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
낙성대DT,1094,7121,216,1970,1008,925,658,451,292,175,330,224,154,259,132,100,67,13,58,3,5,3,4,0,0,2,5,0,3,3,4,1,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
사당,733,6215,242,1991,1020,880,597,505,302,184,159,185,135,192,113,107,58,12,17,1,3,0,2,2,0,2,6,0,5,0,8,2,3,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0
보라매대교빌딩,639,6652,156,2410,909,859,704,523,415,271,230,246,103,322,172,29,49,45,33,5,2,3,2,0,0,1,5,0,6,0,2,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,2,0,0
신림,24,5013,197,1409,778,581,514,389,216,171,243,123,120,178,110,47,33,14,14,9,14,1,2,1,0,1,4,0,8,5,1,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
신림타임스트림,30,8345,305,2546,1055,1152,999,454,335,114,157,148,111,314,177,81,50,14,108,3,13,6,7,1,1,6,10,0,7,3,16,3,22,2,0,10,4,5,5,0,0,0,1,0,0,0,0,2,0,0
서울대입구역,468,7633,384,2084,919,844,721,595,397,329,575,234,246,244,155,112,58,31,25,5,4,3,1,1,0,0,6,0,16,2,3,1,2,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
신림녹두거리,2453,69,38,33,17,16,12,5,6,2,15,12,0,5,1,7,4,3,0,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울대입구역8번출구,2143,877,97,555,165,220,249,105,102,26,79,106,24,107,46,21,16,31,1,4,10,3,4,1,0,3,7,0,5,0,1,2,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
봉천역,1950,3123,173,1724,658,539,581,488,270,154,229,280,221,207,118,34,46,33,12,8,5,2,0,1,4,1,6,0,9,3,0,2,4,1,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0
봉천현대시장,2342,154,23,112,39,30,32,26,17,4,15,24,3,15,6,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
건국대,1544,5817,242,2127,812,1001,858,539,430,272,317,185,162,281,220,114,69,49,25,8,3,1,1,4,0,1,5,0,6,4,7,0,8,2,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0
어린이대공원역,1458,5240,236,1377,507,581,480,388,325,231,226,161,125,134,89,180,51,42,16,7,3,1,2,0,0,0,2,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
아차산역,1414,6808,203,2129,1028,918,732,655,551,294,266,267,196,216,117,74,76,55,29,9,7,2,3,4,1,1,6,1,7,3,6,0,2,3,1,6,1,6,3,0,0,0,2,0,0,0,0,0,1,0
올림픽대교북단,1278,4248,113,1600,553,562,474,281,290,147,150,96,117,130,89,29,31,24,64,1,2,1,0,0,0,0,1,0,8,3,3,1,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
구의DT,921,5314,198,1546,598,569,463,338,283,120,162,111,131,142,115,64,34,34,257,3,9,3,0,0,0,0,1,0,1,0,4,0,4,0,1,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0
자양사거리,882,4916,114,1411,656,622,479,381,299,181,206,154,45,134,85,39,35,15,73,5,8,2,1,0,0,0,0,0,1,0,1,2,2,0,0,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0
군자역,761,8390,367,2227,1060,913,787,600,575,313,310,185,127,235,158,135,37,60,26,5,5,5,6,0,1,1,8,1,15,2,11,1,3,0,0,5,0,5,1,0,0,0,0,0,0,0,0,2,0,0
광나루,659,3608,155,1095,494,448,368,323,298,161,204,97,103,116,77,60,36,17,20,4,3,3,2,1,0,0,1,0,6,3,5,0,1,1,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0
건대스타시티,139,4768,166,1209,395,446,340,203,190,81,59,68,46,124,80,13,20,5,102,4,5,0,3,1,0,0,3,0,1,1,2,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
건대입구,297,5820,242,2129,812,1001,859,539,430,272,317,185,162,281,220,114,69,49,25,8,3,1,1,4,0,1,5,0,6,4,7,0,8,2,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0
광장,517,2919,81,1005,344,303,312,189,200,83,111,71,21,67,59,19,20,3,19,1,5,2,3,0,0,1,1,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
건국클래식,528,3954,93,1222,510,497,401,303,223,111,154,104,112,121,82,59,22,9,48,6,8,2,0,1,0,0,6,0,4,0,3,3,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
건대로데오,2454,42,21,24,5,13,19,7,2,2,7,10,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강변,2450,55,14,36,10,12,10,14,6,2,9,10,2,5,1,2,0,9,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
구의역이스트폴,2422,209,43,137,46,59,75,30,33,13,8,22,1,24,9,0,4,6,9,2,4,2,0,4,0,0,0,0,3,1,1,0,8,0,0,0,0,3,0,1,0,0,1,0,0,0,1,0,0,1
건대후문,1925,1411,73,728,344,313,294,226,113,98,143,129,28,122,67,14,17,6,7,3,6,2,0,0,0,1,1,0,3,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0
중곡역,1945,3396,75,1975,756,704,656,692,386,354,214,272,55,182,94,87,50,47,34,4,11,4,0,1,2,2,11,1,6,1,4,0,7,1,0,4,0,1,1,0,0,0,1,0,0,0,0,5,0,0
자양이마트,1677,5276,77,2164,818,909,678,561,369,207,108,188,74,225,133,36,51,26,299,3,5,1,1,1,1,1,4,0,4,1,4,0,6,1,0,1,2,1,1,1,1,1,1,0,1,0,0,2,1,1
자양역,1936,2793,135,1617,517,605,555,406,287,190,166,239,91,172,131,111,60,28,33,6,6,2,3,4,1,3,17,0,15,0,8,3,3,0,0,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0
뚝섬한강공원,2439,166,354,96,22,35,37,21,19,13,11,60,1,9,4,81,33,4,3,3,4,4,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,10,0,3,0,0,0
화양삼거리,2247,301,29,195,46,91,98,25,34,7,14,27,4,37,22,2,3,12,0,0,3,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
군자사거리,1802,3247,109,1685,693,632,533,529,305,186,205,193,132,132,95,58,29,20,31,10,4,1,1,1,0,0,4,0,4,1,2,1,3,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
구의역,488,6165,206,1988,819,853,741,458,452,233,282,182,79,251,158,27,57,42,108,5,11,2,5,7,0,1,10,0,5,4,5,0,8,1,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0
금천구청역,1637,4623,126,1626,1036,700,568,543,344,160,201,136,85,179,100,39,65,13,91,7,11,1,3,0,3,0,3,0,0,4,2,2,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0
가산에스케이,1405,6431,177,1964,904,840,552,506,240,151,164,154,51,239,104,54,44,11,58,4,5,2,2,0,0,1,19,0,4,0,15,3,1,1,0,9,0,2,0,0,0,0,0,0,0,0,0,1,0,0
독산사거리,1218,3976,86,1311,617,608,495,378,276,183,192,132,52,165,79,46,47,24,26,4,4,2,4,1,1,0,3,0,3,1,4,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0
금천시흥,1184,4654,116,1651,675,651,576,377,248,180,180,115,96,151,96,46,37,17,34,3,4,3,0,1,0,1,2,0,0,0,4,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
가산디지털단지역,1076,4952,153,1471,593,645,431,358,238,147,117,123,47,186,82,38,23,5,53,1,3,1,1,0,0,2,8,1,1,1,7,2,2,1,1,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0
금천독산,778,5278,157,1577,741,570,483,401,254,138,143,182,62,152,74,47,38,7,104,4,2,3,14,0,0,1,1,0,4,1,4,1,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0
가산디지털,227,6447,228,1863,896,772,528,463,324,191,171,179,80,195,114,71,47,11,112,3,19,3,3,3,0,1,10,0,0,2,4,1,2,1,0,5,1,0,1,0,0,0,1,0,3,0,0,0,0,0
마리오아울렛,555,6094,122,1740,624,769,516,424,229,116,82,118,58,129,101,26,47,8,184,3,8,1,4,0,1,1,2,0,1,1,5,5,6,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
가산브이타워,364,3674,102,1000,504,502,302,255,164,77,71,93,36,119,58,35,22,4,49,1,4,1,0,1,0,0,15,0,0,1,2,2,1,1,0,4,1,4,0,0,0,0,0,0,0,0,0,1,0,0
독산역,1927,2313,88,1283,508,551,416,427,260,211,189,217,38,199,71,63,32,25,41,0,7,2,1,0,0,1,4,0,2,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
금천금나래,2463,55,10,38,16,15,12,8,7,1,4,10,0,3,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
가산퍼블릭,2303,440,171,307,185,67,59,44,28,7,34,91,2,37,8,89,72,29,72,22,48,72,9,0,0,2,4,0,1,2,62,56,13,0,2,41,14,88,33,0,0,0,0,0,26,0,0,0,0,0
가산현대아울렛,1979,2552,84,1436,510,667,544,341,295,161,78,177,56,162,84,54,46,33,180,2,9,1,0,0,1,0,7,0,3,3,5,2,1,0,1,4,2,3,0,0,0,0,0,0,3,0,0,1,0,0
가산케이에스,2200,664,40,487,146,259,260,86,70,27,59,75,8,153,115,9,5,30,2,4,6,3,1,1,0,1,4,0,3,0,1,2,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
가산어반워크,2326,156,35,114,24,44,43,17,29,5,21,15,2,21,4,1,2,10,1,1,3,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,1,0,0,1,1,1,0,0,0,0,0,1
월계역,1616,3798,74,1533,542,520,403,378,262,215,141,114,71,122,77,36,21,24,142,5,10,4,4,0,3,0,7,0,9,1,1,0,1,1,0,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0
월계트레이더스,1475,8219,84,2989,1128,1132,762,593,388,182,81,167,158,241,166,63,44,17,737,1,4,0,0,0,5,1,4,1,0,1,3,2,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0
상계초교사거리,1484,8251,177,2788,1136,1234,1198,888,765,551,453,404,291,356,211,168,97,78,36,8,9,3,4,1,3,1,6,1,12,2,1,1,4,5,1,6,0,4,0,0,0,0,0,0,0,0,1,3,0,0
공릉DT,1379,7535,260,2352,1056,804,768,527,380,198,266,236,161,220,138,111,57,39,471,6,12,15,4,1,1,5,4,0,11,3,6,3,12,1,0,4,0,5,2,0,0,0,0,0,1,0,0,5,0,0
노원마들역,1266,8124,240,2577,1134,971,935,660,593,317,259,216,272,251,144,57,63,51,56,5,15,4,3,1,4,3,6,0,7,1,5,0,3,1,1,5,2,4,0,0,0,0,0,1,0,0,0,0,0,0
공릉역,1244,7488,183,2394,1000,991,850,585,483,281,336,232,208,260,140,109,59,44,77,5,5,3,7,0,0,4,8,0,16,4,12,2,1,3,0,8,1,3,1,0,0,0,0,0,0,0,0,1,0,0
은행사거리,120,6655,116,2585,957,1074,925,475,284,120,171,113,64,343,125,40,49,4,30,3,7,5,9,3,2,0,12,1,4,7,5,0,1,0,0,11,2,1,1,0,0,0,0,2,0,0,0,0,0,0
노원KT,540,8188,206,2539,928,1026,838,539,453,204,255,182,113,276,146,80,52,15,46,9,12,2,4,1,1,3,4,1,9,0,1,2,2,1,0,2,1,0,2,0,0,0,0,0,0,0,1,1,0,0
광운대,498,3953,108,1283,608,535,413,217,175,118,197,72,89,138,47,39,23,17,18,8,21,7,0,0,0,1,1,0,7,3,2,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0
중계역,574,9611,214,3452,1291,1359,1272,709,672,380,348,273,105,351,211,89,93,25,59,6,5,1,3,0,1,4,5,0,10,3,6,0,4,1,1,5,0,2,0,0,0,0,0,0,0,0,0,2,0,0
노원역,596,12265,372,4220,1446,1647,1534,997,880,545,321,407,176,460,279,157,111,60,58,0,10,3,5,1,1,2,8,0,9,4,11,1,7,2,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0
월계이마트,587,6446,54,2028,787,683,441,401,98,62,53,86,105,168,110,29,31,1,440,2,8,3,2,0,3,1,4,0,0,2,6,3,5,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
태릉입구역DT,1805,3380,170,1648,679,720,607,509,347,246,289,394,212,193,122,128,58,34,55,4,8,2,0,1,1,5,3,1,8,1,6,12,2,0,0,3,0,2,1,0,0,1,0,0,0,0,0,2,1,1
노원상계,2035,2536,82,1402,576,532,533,482,366,222,183,219,165,155,102,144,40,31,16,6,3,6,4,2,0,0,3,0,14,11,1,0,1,1,0,1,1,3,3,0,0,0,0,0,0,0,0,1,0,0
노원구청,2316,298,46,221,56,83,80,47,34,7,23,32,15,33,15,6,7,9,0,2,1,0,0,0,0,1,1,1,2,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
창동이마트,1511,6536,186,2399,962,1032,852,532,407,176,193,141,61,231,159,82,34,10,208,4,7,1,1,1,0,1,7,0,3,3,5,1,2,0,0,2,2,3,3,0,0,0,0,0,0,0,0,1,0,0
덕성여대,2510,10,8,6,1,4,7,2,3,0,0,1,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
도봉구청,2220,995,72,661,228,208,216,123,86,30,90,96,23,94,27,30,22,18,2,4,5,1,0,0,0,1,3,0,1,0,3,1,3,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0
쌍문,2475,40,12,27,8,10,16,6,10,2,2,7,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
쌍문도봉로,1801,5775,158,2729,1215,1160,884,925,602,473,321,516,287,282,133,139,79,65,897,3,11,2,1,0,1,0,11,0,5,1,2,1,1,2,1,7,0,1,1,0,0,0,0,0,0,0,0,2,0,0
도봉로DT,2111,1388,97,821,278,304,273,208,210,79,195,161,77,87,35,43,22,20,44,5,8,1,0,1,0,0,0,0,5,1,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
방학역,1953,5090,116,3010,1164,1102,1126,750,527,312,246,403,171,328,180,57,59,59,219,7,15,3,4,0,0,1,11,1,10,4,3,1,3,1,1,3,0,2,2,0,0,0,0,0,0,0,0,2,0,0
창동역,2177,1250,73,816,216,298,288,119,132,23,58,127,30,87,52,13,32,20,22,4,5,2,0,0,3,1,3,1,7,1,1,0,2,2,1,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0
노량진동,1553,3888,143,1247,613,546,533,376,252,179,279,164,59,136,74,46,50,20,21,4,5,3,2,0,0,0,0,0,6,0,1,0,1,2,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0
남성역,1533,5151,94,1748,819,696,659,486,385,245,256,188,122,229,108,51,70,24,12,4,21,7,2,0,3,0,6,1,5,1,2,1,3,2,0,2,1,1,1,0,0,1,0,0,0,0,0,3,0,0
상도역,1657,4857,197,1874,789,814,815,482,275,191,296,238,138,214,114,130,41,19,22,1,5,2,4,0,1,1,9,1,3,1,3,4,6,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
보라매공원R,1466,8362,412,2664,1128,1100,941,700,542,346,271,559,104,445,175,123,93,71,47,7,15,2,4,0,4,0,4,1,6,4,12,1,5,0,3,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0
이수자이,1439,6056,134,1869,765,701,604,445,414,218,169,158,85,159,148,55,45,25,70,3,5,3,2,1,1,1,4,0,5,3,3,2,4,0,2,4,2,0,1,0,0,0,0,1,0,0,1,2,0,0
노량진역,1357,7253,291,2008,1107,906,752,551,443,310,288,214,110,210,138,99,67,36,23,3,11,3,0,1,1,1,3,0,1,3,2,0,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0
신대방삼거리역,1272,8540,231,2862,1267,1250,1099,665,535,335,324,185,89,369,181,104,62,19,78,5,11,3,4,0,0,2,7,0,4,1,8,1,4,0,1,3,4,4,0,0,0,0,0,0,0,0,0,3,0,0
중앙대,1126,3618,122,1123,463,456,375,198,121,83,171,75,60,117,46,63,20,7,8,8,9,3,3,0,0,1,0,0,2,0,2,0,6,0,0,5,1,0,1,0,0,0,0,1,0,0,0,1,0,0
숭실대입구역,1015,4655,121,1426,579,576,486,311,251,181,267,91,127,149,69,44,23,29,13,5,4,4,1,0,1,0,2,1,4,0,4,0,2,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0
숭실대,10,3522,119,1071,481,459,340,226,204,138,235,76,98,103,66,25,29,17,20,2,6,0,2,1,0,0,0,0,4,2,2,0,3,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
사당역,307,8485,333,2586,1182,1234,1027,574,693,334,351,236,138,341,264,102,63,48,31,2,3,0,1,1,0,0,7,0,14,2,6,1,7,3,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0
상도대로,2397,175,27,147,66,107,109,12,8,2,8,8,2,64,5,2,4,1,2,3,2,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
이수역13번출구,2411,148,29,99,18,28,40,11,20,4,4,9,2,6,4,0,1,3,0,2,3,0,0,0,0,0,0,0,1,0,4,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
서강대프라자,1555,1231,18,401,242,230,111,134,107,74,106,49,10,32,25,12,9,10,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
상암YTN,1490,5451,130,1704,603,722,580,403,349,215,177,172,102,216,111,89,58,21,78,6,8,0,3,0,0,1,2,0,9,1,5,1,4,0,0,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0
마포용강동,1428,3702,87,1321,484,509,392,271,378,255,184,156,45,100,63,69,27,50,12,3,8,0,3,2,5,0,4,0,6,2,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
홍대입구역사거리R,1322,6968,439,1853,996,791,617,605,451,377,243,548,112,285,127,102,94,47,36,6,7,3,1,0,0,0,10,0,5,1,2,0,3,0,0,3,2,0,0,0,0,1,0,0,0,0,5,0,0,0
마포경찰서후문,1335,3074,94,869,403,309,265,263,238,179,119,128,34,77,53,77,44,36,71,2,2,1,3,0,1,0,0,1,4,0,14,0,0,0,0,2,0,4,1,1,0,0,0,0,0,0,0,1,0,0
공덕,1323,5643,191,2006,771,687,545,357,353,218,139,164,86,165,132,28,38,26,30,3,4,0,3,1,0,1,7,0,4,5,0,1,5,4,0,5,2,4,6,0,0,0,0,0,0,0,0,1,0,0
합정폴리스R,1366,4378,202,1367,551,533,454,319,344,179,113,261,35,220,94,58,46,28,155,0,7,2,4,0,0,1,4,1,5,1,2,0,0,2,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0
홍대공항철도역,1285,8335,275,2239,1022,993,737,528,463,248,265,210,111,254,155,139,72,35,29,6,10,8,6,2,0,1,2,0,8,2,8,3,3,1,1,3,1,1,0,0,0,0,0,0,1,0,0,2,0,0
마포염리,1123,6424,171,2167,711,710,646,457,472,302,134,339,129,180,127,220,65,61,226,1,8,3,3,0,13,1,2,0,3,1,3,1,2,2,0,5,0,3,0,0,0,0,0,0,2,0,0,0,0,0
서강광흥창역,1157,3523,113,1026,678,440,291,338,186,166,153,79,72,148,50,19,37,15,11,3,5,3,3,0,1,4,3,0,2,2,5,3,1,0,0,1,2,2,0,0,0,2,0,0,0,0,0,0,2,2
합정,1079,6158,230,1642,656,640,488,367,330,189,235,157,50,151,101,47,44,18,57,3,7,1,3,0,0,0,3,0,2,3,3,1,2,1,0,2,2,2,2,0,0,0,1,0,0,0,0,1,0,0
서강대흥역,1137,4239,104,1287,603,565,439,348,251,192,318,117,82,131,62,77,33,23,20,7,5,2,5,0,0,8,7,0,13,1,2,1,1,1,1,2,0,2,1,0,0,0,0,0,0,0,0,2,0,0
서교동사거리,1031,4891,139,1462,682,583,485,363,308,271,272,224,68,186,111,53,67,28,34,6,9,1,3,1,0,2,5,0,4,2,3,0,2,1,0,4,3,1,3,0,0,0,0,0,1,0,0,1,0,0
상암사보이시티,1069,5388,137,1641,752,788,473,462,351,253,277,160,50,165,123,94,41,36,64,2,10,3,8,0,0,1,5,0,2,3,3,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0
신촌오거리,1067,5019,144,1501,692,637,497,364,382,275,262,158,66,152,117,117,53,36,25,6,4,2,3,0,0,0,4,0,9,0,2,2,0,1,0,1,3,2,2,1,0,1,1,1,0,0,0,1,0,0
상암디지털큐브,910,5688,89,1603,664,701,538,473,270,191,163,179,106,202,142,77,48,8,109,5,1,1,0,0,0,0,13,0,3,1,3,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
상수역,943,4069,148,1136,656,489,420,396,285,186,201,135,127,120,88,84,55,13,16,2,3,1,0,0,0,1,1,0,3,2,3,1,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0
